country,cluster,date,upper_bound,forecast,lower_bound
Country_d,Product_32,2017-08-01,6634946.47465699,6429163.91577588,6229362.20868897
Country_a,Product_24,2017-12-01,1135.1722872833,872.190145857939,586.591882949458
Country_j,Product_45,2018-10-01,3026646.14412234,2906156.22483134,2781668.13649288
Country_g,Product_9,2018-05-01,96724826.2510161,81270598.2631139,65778726.1064186
Country_f,Product_52,2019-05-01,18959226.7649211,17443241.5545637,15661768.2243705
Country_j,Product_45,2019-05-01,3160760.78737866,3039293.98935159,2920503.43639816
Country_f,Product_62,2018-06-01,83368310.4629821,58556764.2313098,34869504.399106
Country_g,Product_72,2019-06-01,645895783.17763,620656076.264401,596384245.188802
Country_d,Product_60,2019-01-01,805169.045400304,682695.810898124,558186.669326926
Country_f,Product_52,2017-08-01,13156369.794449,11517166.1083728,9644169.14353589
Country_c,Product_26,2017-09-01,51887686.708131,48119274.7113149,44612398.0372092
Country_f,Product_9,2018-02-01,182198160.385296,167388693.023633,152618371.020896
Country_g,Product_3,2018-12-01,2852280.76107532,2560129.26078991,2279925.87617962
Country_j,Product_26,2018-01-01,44351892.0022455,41649166.0706671,38771635.8110291
Country_e,Product_30,2019-03-01,32348.9152100581,28492.6834906086,24604.5688307901
Country_f,Product_14,2018-10-01,61501.5425104213,57027.4403027959,52702.7162665287
Country_b,Product_36,2018-05-01,2357580979.36509,2181825318.84923,2033385964.96882
Country_e,Product_71,2018-01-01,3669.39907406734,3121.75863314309,2567.5252362704
Country_i,Product_28,2017-10-01,59416034.4705469,55246042.6392895,51259174.367104
Country_e,Product_67,2018-08-01,30418889.2024833,24044161.7160931,17947675.9909087
Country_c,Product_27,2017-11-01,487268234.051299,465049776.194651,443346101.496438
Country_e,Product_12,2018-09-01,2215.24339178118,1999.75531453558,1775.1558966859
Country_h,Product_28,2019-05-01,34017490.2482498,16038030.2576374,0
Country_d,Product_59,2019-02-01,6989514.62478414,0,0
Country_f,Product_75,2017-10-01,1589397491.42131,704208121.488734,0
Country_f,Product_61,2018-05-01,434043547.450783,402627138.007975,373166826.898892
Country_f,Product_84,2019-04-01,1876847578.02434,1361614407.35896,792356223.535443
Country_a,Product_14,2019-06-01,28758.8169629056,26131.2388728716,23440.1709344037
Country_f,Product_18,2019-02-01,10430.0040826551,9151.69494672072,7848.96449473775
Country_f,Product_16,2018-05-01,2534961.34041183,2343534.58824383,2131053.08816094
Country_f,Product_70,2018-05-01,1438864.38005957,1157872.5932896,860336.307707832
Country_j,Product_23,2018-12-01,131568.548776551,125475.225265439,119047.087034646
Country_c,Product_22,2019-05-01,5383.77067337722,4698.00266795963,4076.91450283423
Country_c,Product_52,2018-02-01,12713676.7493443,12199302.767504,11655863.506179
Country_c,Product_47,2019-02-01,3245040086.11539,3112280199.38937,2973758562.65582
Country_d,Product_54,2017-08-01,1054319857.19664,890802983.498894,721324162.897799
Country_j,Product_9,2017-11-01,61214950.2197027,52555394.9568158,44528965.4106883
Country_f,Product_69,2018-08-01,165178.668196816,64573.8000073103,0
Country_e,Product_70,2018-10-01,6078334.40239549,4155471.61678581,2283643.964567
Country_f,Product_22,2019-05-01,776.559644015124,0,0
Country_f,Product_84,2017-08-01,1395772290.16041,853868454.485255,292975336.172917
Country_d,Product_4,2018-07-01,5077280.87045467,3847160.55985805,2645133.50674068
Country_g,Product_11,2019-04-01,5552250.43928773,3665276.48905352,1895377.53767713
Country_d,Product_24,2018-09-01,8878.15886363482,8065.48820162232,7266.19193230857
Country_a,Product_8,2019-01-01,9555678.91562966,7748173.1265799,6076480.54404659
Country_d,Product_64,2018-09-01,87543.4063318131,71687.7713377971,55629.795335308
Country_a,Product_1,2018-08-01,246785.834791765,224279.379094604,202227.138522943
Country_a,Product_27,2018-12-01,335301345.081488,302106187.112271,267091374.362564
Country_c,Product_23,2018-08-01,135532.800423856,129540.22643622,123944.438782998
Country_f,Product_4,2019-06-01,60466982.9033559,47431320.1745585,32918405.2767643
Country_g,Product_85,2019-04-01,83716393.5706747,77696499.8575067,72034434.6688221
Country_d,Product_53,2018-12-01,735679.424513943,657615.031862518,580632.509437021
Country_j,Product_16,2019-02-01,1882313.71329572,1562071.82108367,1223380.6366206
Country_h,Product_7,2019-05-01,3383709270.87468,3017524978.68786,2651746213.44425
Country_c,Product_23,2018-06-01,141768.034001227,136068.090864005,130307.571584676
Country_b,Product_33,2018-11-01,563761038.438974,509907045.702999,456693046.444322
Country_e,Product_66,2019-04-01,7303780.66255391,5989800.26055383,4672219.52808371
Country_c,Product_11,2018-07-01,3235148.75936677,2275564.38591694,1421087.87842566
Country_g,Product_87,2018-08-01,227589252.035926,179500278.47208,130858013.084307
Country_i,Product_90,2017-09-01,1732475815.80429,1469835545.70859,1186491926.08215
Country_j,Product_25,2018-06-01,11071136.8125415,10793653.5033839,10505250.8363007
Country_b,Product_41,2018-02-01,4434379995.51597,3856797583.54737,3266239604.00854
Country_h,Product_23,2018-11-01,106402.100016802,101444.411238139,96834.627251687
Country_g,Product_26,2017-10-01,150773928.746157,130397551.368483,108821622.668172
Country_b,Product_33,2018-01-01,606657335.278469,553994033.731607,495182664.291277
Country_g,Product_65,2019-01-01,9013.88752446372,7170.66817486276,5443.15923375231
Country_f,Product_75,2018-01-01,1686192547.16456,759255587.704745,0
Country_d,Product_61,2019-06-01,456349956.044839,427712767.457278,401461843.740408
Country_i,Product_61,2018-11-01,500666699.888793,165425084.457803,0
Country_c,Product_13,2018-05-01,66194469.7588467,57308390.8960392,48891626.8142482
Country_f,Product_71,2018-03-01,235386.682358857,204940.030045742,177010.955486565
Country_i,Product_91,2018-12-01,12220.3322223,9946.02245007987,7584.06510693944
Country_b,Product_37,2018-05-01,182299141.445361,164843684.513336,148883986.158322
Country_j,Product_95,2017-08-01,4819361143.96554,4355774373.58355,3871168022.1137
Country_b,Product_37,2019-01-01,182256020.20058,163695107.186517,145599440.500958
Country_h,Product_25,2018-01-01,4032656.72401476,3884326.84116647,3745256.43618028
Country_h,Product_24,2019-03-01,7973.69920804028,6715.78713081537,5558.03190808012
Country_d,Product_52,2018-10-01,13847323.739399,13314078.080758,12839416.8635435
Country_e,Product_68,2018-03-01,8783184.10775668,6358577.86839889,3630437.76431984
Country_h,Product_27,2019-06-01,566326998.826751,529004955.864819,492516386.340421
Country_h,Product_11,2018-10-01,2934775.71990262,2583473.53122795,2230286.32646983
Country_i,Product_61,2018-05-01,475947664.632382,149361241.82097,0
Country_j,Product_29,2017-12-01,40450612.3462983,37767000.0048403,35023286.4648205
Country_a,Product_23,2019-02-01,142864.064897478,132808.391894545,122922.934141557
Country_c,Product_56,2019-02-01,8951155.39669566,8364211.12006744,7815258.40385108
Country_i,Product_89,2018-06-01,0,0,0
Country_b,Product_39,2017-11-01,9012827.57707351,7711619.19342313,6369692.42526498
Country_g,Product_4,2019-05-01,3104390.61892543,2547829.83231295,1997382.4482249
Country_a,Product_23,2018-01-01,151803.153545474,142961.065378668,133984.892379249
Country_c,Product_23,2018-09-01,137517.219057927,131348.627868492,125431.211378513
Country_d,Product_8,2017-09-01,2452798.92659112,0,0
Country_g,Product_14,2019-01-01,31388.2072901969,28513.8943495652,25050.9284956695
Country_i,Product_12,2019-06-01,980894.914105975,921646.105670419,857529.258567765
Country_b,Product_18,2018-02-01,7869.152018203,6960.62377105738,6047.95070051308
Country_i,Product_4,2017-11-01,5726404.03049398,1615380.98831691,0
Country_h,Product_55,2018-08-01,85266.7076145982,80648.6198975424,76383.6916406923
Country_d,Product_16,2019-05-01,8655879.41500854,8278568.32128623,7922333.05065752
Country_g,Product_13,2017-12-01,175317154.98475,146526286.449995,118796698.708948
Country_d,Product_4,2017-08-01,5560744.28034002,4404322.67246725,3177858.16348671
Country_j,Product_23,2018-08-01,121001.025615403,115108.586220381,109216.357868785
Country_i,Product_32,2017-11-01,12058444.2333563,9183168.82101431,6453830.35198446
Country_e,Product_69,2018-04-01,20111.7854054487,14338.4574220712,8108.47181961591
Country_g,Product_58,2018-05-01,277163.800004209,250353.635160461,221779.316846837
Country_c,Product_28,2018-03-01,15062799.9111488,14403523.5922935,13728835.9019078
Country_j,Product_24,2018-05-01,684.690241942739,494.689000964447,311.180838198534
Country_j,Product_29,2018-09-01,43588242.5986843,40634807.1010276,37820400.1281864
Country_g,Product_3,2019-02-01,3070337.54699969,2798803.39976551,2536188.85425005
Country_e,Product_73,2017-10-01,22758882.3804528,19017159.1058962,15560939.9591218
Country_i,Product_61,2019-05-01,93699435.8773796,0,0
Country_h,Product_24,2018-11-01,6378.71616623658,5171.8311001218,3906.2613980345
Country_c,Product_24,2018-10-01,21865.6246802818,20976.946762059,20013.6059809646
Country_i,Product_28,2017-12-01,65299671.426019,60751335.8315097,56617789.7924076
Country_f,Product_84,2018-03-01,1695572520.56927,1152196298.5671,614506550.316713
Country_f,Product_70,2018-06-01,1415916.67808344,1141656.47794244,854862.421207479
Country_d,Product_61,2018-02-01,390899658.623747,364610025.284515,339705148.113133
Country_i,Product_58,2018-07-01,844393.69966615,811110.847438731,776136.382341257
Country_j,Product_94,2018-10-01,10776941.7734673,682505.642146699,0
Country_g,Product_26,2018-06-01,144130307.475752,121204973.81899,98980209.5032858
Country_d,Product_62,2017-10-01,125932439.096271,116028386.372639,104310556.102598
Country_f,Product_26,2018-09-01,71358563.5929841,63819434.5762689,56074069.8870638
Country_f,Product_1,2018-07-01,839803.091610579,745429.670502269,640762.477778546
Country_d,Product_57,2018-09-01,105097.984123895,87055.9393478879,67671.7680539858
Country_d,Product_59,2019-04-01,17146744.6445499,817362.68093166,0
Country_j,Product_23,2019-01-01,125089.293933057,118941.202481761,113076.472814092
Country_i,Product_23,2018-06-01,947607.896745641,872463.193041505,804915.484224801
Country_a,Product_27,2018-04-01,318755246.906811,286624949.672145,255460249.763712
Country_a,Product_10,2019-01-01,128.748565113196,0,0
Country_d,Product_55,2018-03-01,121283.114822771,113229.409706588,105193.726413018
Country_h,Product_29,2017-10-01,20051373.3249158,19112588.2717553,18156058.6681033
Country_d,Product_20,2018-10-01,5435169.24275055,5253015.10781088,5070702.88953196
Country_g,Product_16,2019-02-01,1772731.704755,1685480.40392869,1603598.27273791
Country_e,Product_68,2019-05-01,9543424.04220714,6973215.89829824,4336600.10885939
Country_e,Product_68,2018-08-01,14094028.3985685,11493453.7365418,9015128.88952726
Country_g,Product_36,2018-09-01,965792041.186122,402065153.660771,0
Country_i,Product_90,2019-04-01,1477278142.20078,1152206240.62824,817616675.34288
Country_b,Product_18,2019-05-01,11725.0638463639,10809.2104710015,9906.91686281516
Country_g,Product_87,2019-03-01,170957994.854174,122688977.428026,73945775.9159274
Country_j,Product_11,2018-09-01,3778.17219985782,0,0
Country_i,Product_61,2019-01-01,231830553.882363,0,0
Country_b,Product_35,2019-03-01,2959138.36510197,2652575.24506804,2349282.27567803
Country_a,Product_7,2017-08-01,1000910402.49539,901392800.6147,803597178.630695
Country_i,Product_61,2018-01-01,592568393.716105,280653781.359459,0
Country_g,Product_9,2018-12-01,115836711.700505,101441743.741979,87058961.6704134
Country_g,Product_23,2019-03-01,73049.1498235598,59856.1409108399,46049.2760387304
Country_f,Product_81,2018-03-01,103710469.122459,87104326.7635096,70564296.9856101
Country_a,Product_24,2019-01-01,908.822305514805,655.308876290978,374.209134257248
Country_d,Product_57,2018-06-01,81939.8772905774,64371.6162405454,44969.6355660505
Country_h,Product_13,2018-01-01,61635011.2187477,47072326.7834084,33120649.650749
Country_j,Product_23,2019-06-01,127256.196747336,121449.761756412,115220.982883962
Country_a,Product_24,2019-02-01,1099.50816044004,851.37552434191,602.200840788784
Country_g,Product_35,2018-01-01,42902668.6715308,36694152.5836694,30046608.0876597
Country_d,Product_64,2017-12-01,70025.4316409946,55316.400695092,40723.5129476444
Country_d,Product_58,2018-10-01,542622.221425595,512416.677413798,480134.532704213
Country_i,Product_70,2018-12-01,78628347.2997322,39607084.5750632,1601316.10767721
Country_b,Product_42,2017-08-01,760075093.089923,708547357.82225,653505050.45362
Country_c,Product_56,2019-05-01,9610490.63106101,9067046.15541556,8546257.97683858
Country_f,Product_75,2018-05-01,2246918347.37985,1293537522.0169,398684358.661662
Country_h,Product_28,2018-10-01,20812230.4593308,10769982.9968273,168843.448666707
Country_a,Product_19,2017-08-01,105449403.492016,83975128.0432693,63300277.7342514
Country_c,Product_4,2017-08-01,16939464.0877202,13869736.4070397,10960144.0166988
Country_a,Product_13,2019-03-01,19624016.4925938,13826378.5946595,7550646.73758633
Country_e,Product_71,2018-07-01,4063.74578377069,3529.59570391729,2982.31887971663
Country_a,Product_3,2017-11-01,2461068.91570772,2425930.04366369,2393213.07865161
Country_g,Product_26,2017-11-01,136607417.784086,114740290.362731,92288931.4560415
Country_i,Product_70,2017-08-01,101064071.726875,60682557.3166127,21179526.0131454
Country_g,Product_26,2018-07-01,150462195.385198,128414034.890048,105474701.328649
Country_b,Product_23,2018-08-01,206800.980084138,75962.2633991836,0
Country_h,Product_1,2019-02-01,336273.490563489,304344.998921435,272673.891104303
Country_i,Product_39,2019-01-01,9447727.94485075,5951226.14898775,2403789.19328409
Country_e,Product_71,2018-09-01,4676.44425832765,4142.30619469259,3571.22176561425
Country_j,Product_56,2019-02-01,4173600.8590661,4038156.18471132,3893081.98200332
Country_j,Product_94,2019-05-01,0,0,0
Country_a,Product_30,2017-12-01,4073964.80352475,3745238.78942917,3403501.56104888
Country_c,Product_29,2019-05-01,32024022.1149991,24486834.0419104,17401745.9440414
Country_e,Product_35,2017-08-01,2379201.13024016,2114996.76084734,1869496.12039377
Country_e,Product_30,2018-03-01,29522.2573340774,25458.6408733318,21301.2856125209
Country_c,Product_53,2018-07-01,986615.483107456,921012.285530722,861492.240581226
Country_i,Product_24,2018-08-01,7280.18939840524,5728.31159802238,4150.34190953741
Country_i,Product_23,2018-11-01,928394.862125717,851714.285134234,777985.647174968
Country_h,Product_27,2018-06-01,558097282.709865,519487435.316645,482525775.90446
Country_j,Product_9,2018-05-01,61486607.5545229,53055617.2898684,44538507.1923749
Country_j,Product_23,2017-09-01,120650.060613294,114781.587714807,108698.462027711
Country_b,Product_42,2019-02-01,992343800.681578,941975588.249942,890386247.610305
Country_d,Product_18,2019-02-01,23601.1483367903,22029.8348920759,20333.0916354603
Country_f,Product_77,2018-08-01,0,0,0
Country_f,Product_61,2017-08-01,289720710.239536,256960924.947933,225545959.535669
Country_d,Product_20,2017-08-01,4201834.13776395,4164629.90839407,4130724.84300711
Country_g,Product_1,2017-12-01,1047115.47464205,901616.821052919,757395.009797115
Country_b,Product_4,2019-04-01,39295665.4571056,24062787.1102855,7135387.96821051
Country_b,Product_39,2017-08-01,8400750.57673261,7040497.19208284,5702682.06615259
Country_c,Product_56,2019-04-01,9953200.30435888,9385816.98375214,8819980.70312753
Country_b,Product_18,2017-10-01,8209.94910039701,7286.18248250285,6434.44912320313
Country_e,Product_70,2019-05-01,6221545.29118689,4424079.31125476,2607690.31988742
Country_c,Product_29,2018-02-01,25048520.8234263,23688496.5961987,22383799.2687598
Country_e,Product_3,2018-02-01,296898.361358272,292376.623308411,288049.845151875
Country_b,Product_41,2018-04-01,4484179096.60194,3936678465.82113,3359715629.20145
Country_g,Product_58,2018-04-01,308067.393344577,281484.346306653,254995.122802956
Country_i,Product_28,2018-03-01,77702197.6897036,73650553.3174397,69061045.4788242
Country_a,Product_13,2018-11-01,24335742.7795733,18854946.9593807,13128832.0854523
Country_j,Product_56,2018-05-01,3942573.91569288,3799285.07088935,3659283.94674926
Country_e,Product_67,2017-11-01,34180510.4324561,27757725.6429701,21742750.6519471
Country_f,Product_16,2018-06-01,2721461.09573762,2499214.18188323,2287357.62683267
Country_g,Product_22,2018-05-01,9794.4967860097,5913.64822095735,2561.74568857288
Country_b,Product_23,2018-05-01,279411.645342098,143568.022728199,19161.9500359633
Country_c,Product_54,2017-11-01,1224109822.89724,1075395976.32526,923005995.855377
Country_i,Product_90,2018-08-01,1679291368.22903,1362423670.09741,1061195812.99616
Country_h,Product_28,2019-04-01,24420863.6742224,7807045.877533,0
Country_j,Product_12,2019-05-01,128975.571064672,120597.065256805,112006.12105541
Country_h,Product_19,2017-09-01,162056013.991392,144617461.915803,127341129.186326
Country_b,Product_11,2018-09-01,5711007.74504943,5331381.26343668,4942162.77996941
Country_i,Product_14,2019-04-01,333766.873612563,316893.730318999,299868.987429816
Country_a,Product_5,2018-03-01,107127176.505947,65418320.8723569,23035758.800589
Country_h,Product_10,2017-11-01,5403.94433968872,4314.67229677975,3156.3536354472
Country_b,Product_33,2018-09-01,544834296.844727,488763767.892546,433916382.848713
Country_e,Product_73,2019-06-01,25119124.2457911,21487696.3941673,17710606.8673458
Country_d,Product_8,2017-12-01,628217.297766877,0,0
Country_b,Product_38,2018-05-01,900380202.547299,802766703.34944,713962820.891739
Country_i,Product_14,2019-05-01,343130.156696735,326795.358290289,310157.193274171
Country_i,Product_91,2017-10-01,13434.3618450859,11030.3228732107,8816.59277608182
Country_g,Product_67,2018-04-01,452790517.277876,352079995.246713,250100248.284687
Country_e,Product_37,2017-08-01,70412243.4605906,63519328.7839568,56082375.2343922
Country_j,Product_16,2017-08-01,1709791.79897146,1387929.42673001,1028367.94639009
Country_f,Product_9,2019-03-01,188210802.908718,173848427.719795,158074716.553255
Country_e,Product_53,2018-09-01,18563.1220694839,17066.7652904191,15438.3261915615
Country_j,Product_22,2018-07-01,10969.5958204483,8813.06358215021,6670.10821863691
Country_e,Product_18,2018-04-01,458.538541814181,387.851921093093,313.884032550048
Country_c,Product_54,2018-11-01,1121475048.44018,979948785.985545,833351878.158462
Country_i,Product_62,2018-11-01,40562537.746027,23784509.608465,7348520.18822811
Country_e,Product_18,2017-12-01,488.14968684114,410.116296397045,329.063494812164
Country_j,Product_95,2018-02-01,4319279317.23779,3872545472.95889,3384945389.83161
Country_i,Product_45,2019-01-01,24758072.1395281,23734730.1693551,22711431.2584147
Country_c,Product_1,2018-01-01,1139943.19530976,1063079.47538564,983274.973510566
Country_d,Product_64,2017-09-01,89401.3044983489,73585.3510633463,57224.5756256824
Country_j,Product_20,2018-08-01,3146134.54567517,3052257.68662087,2960626.39744616
Country_h,Product_12,2018-06-01,120443.575040898,116076.64900976,112203.273872289
Country_a,Product_1,2017-10-01,241174.297258075,221881.039066323,200436.651254319
Country_a,Product_27,2019-03-01,296398883.233629,260298934.394262,225987378.409346
Country_a,Product_11,2018-12-01,13804.5165742771,0,0
Country_f,Product_77,2018-09-01,7412806.39927029,3141842.507617,0
Country_h,Product_20,2018-10-01,4600229.2609978,4526808.12502291,4455865.0850762
Country_h,Product_19,2018-01-01,141132984.419661,124266438.237767,107524689.402346
Country_b,Product_36,2017-09-01,1917570190.38394,1757435961.91266,1601252693.67008
Country_d,Product_22,2018-09-01,857.072868843963,437.981466492934,4.41891616965701
Country_a,Product_22,2017-08-01,1081.27039115602,0,0
Country_f,Product_82,2018-12-01,4282749246.48254,3866602429.28121,3442304958.74045
Country_h,Product_14,2018-02-01,14606.279106495,13278.428139981,12020.7611920358
Country_g,Product_1,2018-09-01,972976.812988228,828817.570903585,694724.702679646
Country_g,Product_3,2019-03-01,3301068.79332416,3026179.41795071,2744552.50166432
Country_c,Product_32,2018-09-01,7821908.70182685,7399224.75920155,6969216.86847095
Country_d,Product_28,2018-01-01,11347958.4780763,10415056.0866446,9489523.40605439
Country_d,Product_24,2018-11-01,9470.68963553754,8640.58184331435,7902.31537777098
Country_f,Product_1,2018-08-01,436779.722774691,340617.518226898,243462.532625242
Country_c,Product_4,2018-07-01,23472506.2417702,20435941.6164447,17135901.8991768
Country_g,Product_69,2018-02-01,275581.461787131,209067.136751468,143784.875082239
Country_c,Product_11,2018-04-01,3045847.62530959,2176021.56804568,1258289.47253702
Country_f,Product_24,2017-10-01,15419.7011708601,14124.4527849263,12870.2596920587
Country_h,Product_20,2019-02-01,4831109.59535241,4744977.02300273,4652963.03539043
Country_j,Product_11,2019-05-01,0,0,0
Country_d,Product_58,2018-05-01,511418.692643987,479832.680181719,449603.302579267
Country_f,Product_20,2017-10-01,3859652.18372382,3353814.13527367,2906969.1455643
Country_j,Product_16,2019-06-01,2470109.01577915,2118735.38971095,1809548.20423287
Country_f,Product_52,2018-11-01,17387577.2237218,15762019.523591,14100800.2881525
Country_i,Product_52,2017-12-01,22519016.8566504,21843623.9490822,21111074.9549145
Country_c,Product_28,2019-03-01,16324434.0528435,13740815.8864302,10954013.1650055
Country_f,Product_71,2019-04-01,213860.742625544,183302.926482791,148296.14242199
Country_j,Product_12,2019-03-01,146279.529424327,137801.375732216,129675.256420341
Country_h,Product_23,2017-11-01,103792.453374327,99196.2578490017,94585.2942276833
Country_b,Product_38,2018-02-01,684404640.179354,592097620.74286,488886390.529626
Country_f,Product_23,2017-12-01,232908.369708903,196713.493333093,159644.107610202
Country_h,Product_88,2018-01-01,318215.944699456,225873.448406999,136363.232311676
Country_g,Product_67,2019-06-01,397881304.541379,293978040.267067,192100221.742378
Country_g,Product_69,2017-11-01,300252.939675133,232249.954010538,168580.211179085
Country_b,Product_18,2018-07-01,10084.831208316,9138.90465947969,8310.9786815476
Country_f,Product_39,2018-01-01,16710139.7121575,14961610.4349391,13210510.6765546
Country_j,Product_11,2018-02-01,14536.7108316787,0,0
Country_c,Product_12,2019-02-01,201287.95671125,192764.051848731,185012.541740194
Country_a,Product_32,2017-09-01,1412851.0099933,1197695.55429949,990170.993585946
Country_d,Product_54,2018-05-01,1230171859.36361,1061846751.62554,882135609.739779
Country_b,Product_4,2019-05-01,51411302.5050603,34826298.2981486,19424723.2391655
Country_d,Product_55,2018-07-01,146346.80647203,137692.45547649,129750.655692813
Country_f,Product_22,2019-01-01,12.1126256177716,0,0
Country_c,Product_26,2018-06-01,50159496.9031301,46471119.9015276,42785592.1527594
Country_g,Product_58,2019-01-01,325275.600441141,298192.526453735,272237.009197238
Country_f,Product_58,2019-04-01,581703.62945166,538951.574959232,490259.426758924
Country_g,Product_18,2017-09-01,11606.96423004,8847.76242479317,6221.55702935411
Country_c,Product_29,2018-07-01,30557848.2676577,27529951.9956938,24635098.70384
Country_f,Product_62,2018-03-01,96344806.7880366,72686179.8052128,48234284.936341
Country_i,Product_52,2018-01-01,18498159.2323155,17805861.7837379,17121019.2811628
Country_f,Product_24,2018-04-01,18560.083292743,17175.8863072684,15803.0568102509
Country_a,Product_3,2019-03-01,3380483.69436168,3311665.5164574,3233212.54632959
Country_e,Product_3,2018-05-01,432829.211680154,428479.380908376,424286.96899792
Country_c,Product_20,2018-11-01,5317730.54412975,5190245.39701503,5066154.78034343
Country_a,Product_9,2017-08-01,30004671.342942,25927774.51872,21307522.3540793
Country_b,Product_31,2018-01-01,70388.6787260361,55647.763599542,39548.2689945585
Country_b,Product_23,2019-04-01,142763.941593123,2156.56104668726,0
Country_j,Product_56,2018-09-01,4059729.67627211,3921718.20684073,3793226.75178659
Country_b,Product_34,2018-08-01,6397544442.38492,5813836087.80402,5227837355.61442
Country_a,Product_4,2017-11-01,3131877.32177032,1156420.23890494,0
Country_d,Product_14,2017-10-01,80583.1999014522,72372.8058161141,64431.8337942049
Country_j,Product_18,2018-05-01,20975.3008475773,19535.8233154872,17994.5333156329
Country_b,Product_39,2018-06-01,9305100.1445241,7917731.75139672,6602033.05662436
Country_g,Product_3,2017-10-01,1812382.35016571,1553709.30551815,1273854.86589191
Country_j,Product_31,2019-06-01,0,0,0
Country_g,Product_13,2019-04-01,173599142.791394,145326173.497716,116324545.33465
Country_b,Product_13,2017-08-01,130034363.217919,110649481.479609,92602719.6810997
Country_i,Product_58,2019-05-01,870555.279470731,834500.35392692,800586.801135383
Country_b,Product_26,2018-10-01,257565839.383822,68623331.0645204,0
Country_h,Product_26,2017-11-01,31333328.3381729,29834709.042792,28264923.0322115
Country_f,Product_71,2018-02-01,201523.213595041,172791.448714453,144783.890624014
Country_e,Product_36,2017-08-01,98425555.5325388,87945115.3398213,77848819.2384229
Country_h,Product_37,2018-06-01,1459408820.51196,1382052839.8991,1300324886.38504
Country_f,Product_14,2019-06-01,72538.1145610609,67987.2635000786,62834.6437456175
Country_f,Product_9,2019-04-01,178764009.479318,164047818.561275,148985529.120802
Country_f,Product_20,2017-08-01,3658387.21695425,3185226.95033574,2703361.01389593
Country_a,Product_3,2018-10-01,3088691.73546329,3038944.63588487,2984706.5680213
Country_d,Product_9,2017-08-01,98454381.6818426,89887744.8692619,81939708.0499452
Country_f,Product_12,2019-02-01,191314.186311201,179452.717029225,167104.785847115
Country_b,Product_18,2019-01-01,10511.7650024491,9620.32352261636,8769.28685103812
Country_i,Product_14,2018-07-01,315184.400000514,298291.149694821,281798.682066909
Country_j,Product_55,2018-06-01,48842.8577942275,41443.0401423008,34542.700188985
Country_f,Product_70,2018-04-01,1339520.55723203,1067491.10351776,785232.069373968
Country_d,Product_9,2019-06-01,92382738.3734282,83696891.6364308,75555483.9837672
Country_g,Product_53,2019-05-01,955991.858692104,784023.529629626,603241.557534093
Country_f,Product_12,2018-02-01,180901.879937816,169298.156272355,158289.543144708
Country_d,Product_13,2018-09-01,24710627.0445797,12032263.1092088,0
Country_g,Product_30,2019-04-01,4231915.13519654,3864459.86534102,3470945.01553798
Country_b,Product_31,2017-08-01,78155.1921390863,61539.8539910192,45895.6633978126
Country_c,Product_56,2018-09-01,9129716.93281641,8563275.98371884,8019046.91648383
Country_f,Product_76,2019-04-01,0,0,0
Country_e,Product_73,2019-02-01,16809639.6886533,13330545.0831127,9414308.14294419
Country_d,Product_41,2018-01-01,1468571549.71108,1036792182.41336,634499318.317609
Country_h,Product_28,2019-02-01,27511851.7997355,13375506.1799088,0
Country_b,Product_18,2018-01-01,9457.33737184669,8515.47065444943,7575.19744160534
Country_c,Product_22,2018-08-01,5393.37346091918,4798.52767242625,4151.14029656303
Country_d,Product_14,2018-01-01,91023.601939055,83063.4296063251,74873.6743620858
Country_f,Product_12,2019-05-01,201305.748503257,189474.06505551,176537.482367568
Country_d,Product_52,2018-04-01,9038774.88563475,8787823.34686707,8557131.75273497
Country_g,Product_69,2017-08-01,301313.324530947,232761.791237429,162478.04805835
Country_j,Product_62,2018-06-01,115583639.689485,104177289.961936,91875734.635071
Country_c,Product_47,2017-12-01,2774452152.89812,2656639684.28449,2529576035.49666
Country_d,Product_65,2018-06-01,11261.6016397677,9108.46679706274,6895.16900669667
Country_d,Product_1,2018-10-01,551845.382869722,419075.816645734,298165.775139363
Country_j,Product_1,2019-05-01,258045.921344173,190342.317261511,121756.194665637
Country_g,Product_85,2018-01-01,66749625.5324745,60727939.0831883,54717250.4732571
Country_h,Product_28,2018-04-01,14470965.5887348,9601460.52822443,5087248.84737696
Country_j,Product_13,2018-06-01,89019300.886283,67342630.4363755,44254941.0069792
Country_c,Product_46,2018-08-01,891762177.8758,259422177.688993,0
Country_b,Product_39,2017-12-01,8486356.9098709,7166002.68808836,5896593.01420572
Country_i,Product_4,2018-08-01,9993080.02813455,6141124.53781889,1935882.73711109
Country_f,Product_28,2019-05-01,60357367.8211156,47716668.3858224,35352588.2560476
Country_b,Product_36,2019-03-01,2485926667.34599,2335960327.84565,2182756560.2556
Country_j,Product_16,2017-11-01,2009494.84939178,1671281.45366446,1362945.11564985
Country_f,Product_60,2018-08-01,33211.4377726136,0,0
Country_e,Product_3,2018-03-01,319214.999645161,314953.965610809,310622.292726009
Country_i,Product_61,2017-08-01,794655608.712279,442407434.331994,112089454.761858
Country_c,Product_13,2017-08-01,93740076.6657344,86171544.2410493,78283179.6154459
Country_a,Product_11,2017-08-01,84277.6331527062,0,0
Country_f,Product_28,2018-08-01,53012468.1727925,40580055.7048845,26380457.6522538
Country_i,Product_22,2019-04-01,5106.43586752536,2237.74582207167,0
Country_d,Product_28,2019-05-01,16624922.5392615,15244071.4904509,13816129.0364107
