country,cluster,date,expenses,expenses_1,expenses_2,expenses_3,expenses_4,expenses_5,expenses_6,month,year,quarter,num_working_days,num_days,n_mondays,n_tuesdays,n_wednesdays,n_thursdays,n_friday,last_day,months_from_launch_date,gross_price,net_price,month_in_quarter,volume
Country_c,Product_24,2015-10-01,-361650,-321150,0,-450,-40050,0,0,10,15,4,22,31,4,4,4,5,5,5,28,102.098960446247,91.8848656186613,1,2958
Country_c,Product_24,2015-11-01,-56250,-15150,0,-750,-40350,0,0,11,15,4,20,30,5,4,3,4,4,1,29,122.824081653024,108.439271810741,2,3005.4
Country_c,Product_24,2015-12-01,-123600,-80550,0,-900,-42150,0,0,12,15,4,22,31,4,5,5,5,3,4,30,121.983492714026,109.063991347905,3,3952.8
Country_c,Product_24,2016-01-01,-96600,-2400,0,-900,-75600,-17700,0,1,16,1,20,31,4,4,4,4,4,5,31,117.280516129032,107.88702688172,1,4185
Country_c,Product_24,2016-02-01,-122400,-32700,0,-900,-67950,-20850,0,2,16,1,21,29,5,4,4,4,4,1,32,116.103180894309,109.738907520325,2,4428
Country_c,Product_24,2016-03-01,-110850,-18150,0,-1200,-74700,-16800,0,3,16,1,22,31,3,5,5,5,4,4,33,113.90396215414,102.558806848299,3,5659.8
Country_c,Product_24,2016-04-01,-265350,-177000,0,-1050,-67050,-20250,0,4,16,2,21,30,4,4,4,4,5,5,34,114.535986738046,104.595708115342,1,4931.4
Country_c,Product_24,2016-05-01,-110700,-27750,0,-1350,-63600,-18000,0,5,16,2,20,31,4,5,4,3,4,2,35,126.521541831838,116.407299707907,2,5751.6
Country_c,Product_24,2016-06-01,-107250,-12900,0,-1350,-74400,-18600,0,6,16,2,22,30,4,4,5,5,4,4,36,104.246556880734,96.4210733944955,3,8175
Country_c,Product_24,2016-07-01,-123150,-30600,0,-1350,-73350,-17850,0,7,16,3,20,31,4,4,4,3,5,5,37,104.186495946942,97.4192243920413,1,8142
Country_c,Product_24,2016-08-01,-95849.9999999999,-11400,0,-1350,-67950,-15150,0,8,16,3,22,31,4,5,5,4,4,3,38,104.03514720986,101.908939575488,2,8763
Country_c,Product_24,2016-09-01,-122100,-43800,0,-1650,-60900,-15750,0,9,16,3,22,30,4,4,4,5,5,5,39,103.512390972178,92.5297876742853,3,9424.2
Country_c,Product_24,2016-10-01,-420600,-332700,0,-1650,-68550,-17700,0,10,16,4,21,31,5,4,4,4,4,1,40,103.76706598586,95.0328426188893,1,9929.4
Country_c,Product_24,2016-11-01,-157800,-49050,0,150.000000000002,-86100,-22800,0,11,16,4,20,30,4,4,5,4,3,3,41,103.852272539289,95.0155004135649,2,10881
Country_c,Product_24,2016-12-01,-131400,-47100,0,-1650,-65400,-17250,0,12,16,4,22,31,4,4,4,5,5,5,42,107.872694937177,99.2151261086473,3,9741.6
Country_c,Product_24,2017-01-01,-144750,-42300,0,-1800,-85350,-15300,0,1,17,1,22,31,5,5,4,4,4,2,43,103.872773443848,95.8739395416868,1,11075.4
Country_c,Product_24,2017-02-01,-91200,4500,0,-1950,-80100,-13650,0,2,17,1,20,28,4,4,4,4,4,2,44,105.334454664366,97.2949856673717,2,10779.6
Country_c,Product_24,2017-03-01,-112350,-16350,0,-1650,-80850,-13500,0,3,17,1,23,31,4,4,5,5,5,5,45,99.2939098674951,93.6671880308693,3,12361.8
Country_c,Product_24,2017-04-01,-225750,-123150,0,-1950,-84300,-16350,0,4,17,2,19,30,3,4,4,4,4,5,46,100.600366072958,94.6727072272649,1,10510.2
Country_c,Product_24,2017-05-01,-111750,-9000,0,-2100,-82350,-18300,0,5,17,2,20,31,3,5,5,3,4,3,47,99.0004007850185,92.5986900595857,2,12687.6
Country_c,Product_24,2017-06-01,-132450,-14250,0,-2100,-97350,-18750,0,6,17,2,21,30,3,4,4,5,5,5,48,102.169535661218,94.3364765973253,3,12114
Country_c,Product_24,2017-07-01,-156600,-44550,0,-2100,-90900,-19050,0,7,17,3,20,31,5,4,4,4,3,1,49,100.229727413283,93.6665501478891,1,13388.4
Country_d,Product_24,2012-06-01,-183000,-105000,0,0,0,0,-78000,6,12,2,20,30,4,4,4,3,5,5,0,171.916248693835,169.380825496342,3,861.3
Country_d,Product_24,2012-07-01,-333000,-73500,0,0,-259500,0,0,7,12,3,22,31,5,5,4,4,4,2,1,158.153866146849,143.150454840806,1,1385.1
Country_d,Product_24,2012-08-01,-244500,-28500,0,0,-216000,0,0,8,12,3,23,31,4,4,5,5,5,5,2,168.727717671303,143.583423493045,2,1746.9
Country_d,Product_24,2012-09-01,-127500,-51000,0,0,-76500,0,0,9,12,3,20,30,4,4,4,4,4,5,3,167.661345755694,142.439575569358,3,2173.5
Country_d,Product_24,2012-10-01,-220500,-139500,0,0,-81000,0,0,10,12,4,22,31,5,5,4,4,4,3,4,159.214234942013,129.024345304901,1,2405.7
Country_d,Product_24,2012-11-01,-174000,-24000,0,0,-88500,0,-61500,11,12,4,21,30,4,4,4,4,5,5,5,150.498362633574,128.115218890038,2,2610.9
Country_d,Product_24,2012-12-01,-313500,-229500,0,0,-84000,0,0,12,12,4,17,31,3,3,3,4,4,5,6,166.28043314501,140.355517890772,3,2389.5
Country_d,Product_24,2013-01-01,-72000,-33000,0,0,-39000,0,0,1,13,1,22,31,4,4,5,5,4,4,7,169.596029202279,120.086182336182,1,2527.2
Country_d,Product_24,2013-02-01,-85500,-48000,0,0,-37500,0,0,2,13,1,20,28,4,4,4,4,4,4,8,166.889490603363,141.782851137488,2,1819.8
Country_d,Product_24,2013-03-01,-103500,-57000,0,0,-46500,0,0,3,13,1,20,31,4,4,4,4,4,4,9,171.112119175628,142.694410842294,3,2008.8
Country_d,Product_24,2013-04-01,-46500,-9000,0,0,-37500,0,0,4,13,2,21,30,4,5,4,4,4,2,10,180.418926174497,152.881498881432,1,2011.5
Country_d,Product_24,2013-05-01,-97500,-58500,0,0,-39000,0,0,5,13,2,19,31,3,4,4,3,5,5,11,160.414703989704,136.241401222651,2,2797.2
Country_d,Product_24,2013-06-01,-105000,-60000,0,0,-45000,0,0,6,13,2,20,30,4,4,4,4,4,5,12,170.712151394423,163.107248782647,3,2033.1
Country_d,Product_24,2013-07-01,-84000,-42000,0,0,-42000,0,0,7,13,3,23,31,5,5,5,4,4,3,13,183.740082956259,101.835558069382,1,2386.8
Country_d,Product_24,2013-08-01,-150150,-106200,0,0,-43950,0,0,8,13,3,22,31,4,4,4,5,5,5,14,178.002440290758,117.51613014884,2,2600.1
Country_d,Product_24,2013-09-01,-29850,19050,0,0,-38100,0,-10800,9,13,3,21,30,5,4,4,4,4,1,15,162.336953435549,106.7855479841,3,3169.8
Country_d,Product_24,2013-10-01,-88500,-45900,0,0,-40800,0,-1800,10,13,4,22,31,4,5,5,4,4,4,16,182.021626586507,120.617752171009,1,2694.6
Country_d,Product_24,2013-11-01,-92400,-51750,0,0,-40650,0,0,11,13,4,20,30,4,4,4,4,4,5,17,171.918613815485,189.44875405656,2,3882.6
Country_d,Product_24,2013-12-01,-174900,-129600,0,0,-45300,0,0,12,13,4,18,31,5,3,3,3,4,1,18,180.367115027829,126.585745207174,3,2910.6
Country_d,Product_24,2014-01-01,-52350,-3450,0,0,-40350,0,-8550,1,14,1,22,31,4,4,4,5,5,5,19,171.45356097561,131.093422764228,1,2767.5
Country_d,Product_24,2014-02-01,-64200,-25500,0,0,-38700,0,0,2,14,1,20,28,4,4,4,4,4,5,20,173.574121212122,132.183696969697,2,2970
Country_d,Product_24,2014-03-01,-119250,-72750,0,0,-46500,0,0,3,14,1,21,31,5,4,4,4,4,1,21,169.29015825915,125.974348829542,3,2729.7
Country_d,Product_24,2014-04-01,-58050,-19050,0,0,-39000,0,0,4,14,2,20,30,3,5,5,4,3,3,22,163.002083333334,106.420494791667,1,3456
Country_d,Product_24,2014-05-01,-67050,-26400,0,0,-40650,0,0,5,14,2,20,31,4,4,4,3,5,5,23,183.736397058824,137.352634803922,2,1836
Country_d,Product_24,2014-06-01,-53400,-13500,0,0,-39900,0,0,6,14,2,19,30,4,4,4,3,4,1,24,158.136406035666,120.351577503429,3,3280.5
Country_d,Product_24,2014-07-01,-65850,-22350,0,0,-43500,0,0,7,14,3,23,31,4,5,5,5,4,4,25,174.50495460441,133.07369001297,1,3469.5
Country_d,Product_24,2014-08-01,-56700,-17550,0,0,-39150,0,0,8,14,3,21,31,4,4,4,4,5,5,26,166.250607638889,126.784835069444,2,2592
Country_d,Product_24,2014-09-01,-65250,-28350,0,0,-36900,0,0,9,14,3,22,30,5,5,4,4,4,2,27,160.672557251909,116.378027989822,3,3537
Country_d,Product_24,2014-10-01,-87150,-47850,0,0,-39300,0,0,10,14,4,22,31,4,4,5,5,4,5,28,161.445464015151,120.193129734848,1,4752
Country_d,Product_24,2014-11-01,-93450,-50100,0,0,-43350,0,0,11,14,4,20,30,4,4,4,4,4,5,29,163.0803894081,121.925404984424,2,2889
Country_d,Product_24,2014-12-01,-52800,-14400,0,0,-38400,0,0,12,14,4,19,31,5,5,3,3,3,2,30,163.351537356323,124.319454022989,3,3132
Country_d,Product_24,2015-01-01,-73950,-14250,0,0,-59700,0,0,1,15,1,21,31,4,4,4,4,5,5,31,180.403729372937,139.268638613861,1,2727
Country_d,Product_24,2015-02-01,-83700,-25050,0,0,-58650,0,0,2,15,1,20,28,4,4,4,4,4,5,32,169.423282122905,131.009972067039,2,3222
Country_d,Product_24,2015-03-01,-132150,-65850,0,0,-66300,0,0,3,15,1,22,31,5,5,4,4,4,2,33,154.491275211452,110.884586857515,3,4611
Country_d,Product_24,2015-04-01,-72300,-4500,0,0,-57150,0,-10650,4,15,2,20,30,3,4,5,5,3,4,34,165.493441901409,119.45948943662,1,5112
Country_d,Product_24,2015-05-01,-112200,-7650,0,0,-83250,0,-21300,5,15,2,18,31,3,4,4,3,4,5,35,156.275316455697,111.180784477015,2,4503
Country_d,Product_24,2015-06-01,43200,-450.000000000002,0,0,51750,0,-8100,6,15,2,21,30,5,5,4,3,4,2,36,153.118503500583,108.997044924154,3,5142
Country_d,Product_24,2015-07-01,-59400,-9600,0,0,-41850,0,-7950,7,15,3,23,31,4,4,5,5,5,5,37,167.269105691057,118.007780487805,1,5535
Country_d,Product_24,2015-08-01,-45450,-2550,0,0,-42900,0,0,8,15,3,21,31,5,4,4,4,4,1,38,163.740521835677,115.03541080681,2,4053
Country_d,Product_24,2015-09-01,-95400,-44700,0,0,-45450,0,-5250,9,15,3,22,30,4,5,5,4,4,3,39,162.123502245028,114.501085631816,3,4677
Country_d,Product_24,2015-10-01,-108750,-46950,0,0,-45750,0,-16050,10,15,4,22,31,4,4,4,5,5,5,40,155.863988764046,109.658144846116,1,6141
Country_d,Product_24,2015-11-01,-192750,-129900,0,0,-44250,0,-18600,11,15,4,21,30,5,4,4,4,4,1,41,160.481600985222,112.55117364532,2,6090
Country_d,Product_24,2015-12-01,-77850,-33000,0,0,-36750,0,-8100,12,15,4,20,31,4,5,5,3,3,3,42,155.621046966732,109.33366927593,3,4599
Country_d,Product_24,2016-01-01,-157050,-76950,0,0,-52350,-22350,-5400,1,16,1,20,31,4,4,4,4,4,5,43,149.112017804154,102.463193620178,1,6066
Country_d,Product_24,2016-02-01,-83100,-21450,0,0,-36300,-25350,0,2,16,1,21,29,5,4,4,4,4,1,44,164.352798913044,109.531141304348,2,4968
Country_d,Product_24,2016-03-01,-105750,-22650,0,0,-44700,-30450,-7950,3,16,1,21,31,3,5,5,5,3,4,45,143.653494423792,98.8235548327139,3,6456
Country_d,Product_24,2016-04-01,-133050,-58350,0,0,-40200,-26550,-7950,4,16,2,21,30,4,4,4,4,5,5,46,158.096758397411,107.51434237151,1,7413
Country_d,Product_24,2016-05-01,-77400,-7650,0,0,-38250,-20850,-10650,5,16,2,19,31,4,5,4,2,4,2,47,152.932844911936,107.909284491194,2,6132
Country_d,Product_24,2016-06-01,-103800,-22050,0,0,-44100,-29550,-8100,6,16,2,22,30,4,4,5,5,4,4,48,150.675415567283,105.543344327177,3,6822
Country_d,Product_24,2016-07-01,-82950,-23700,0,0,-38550,-20700,0,7,16,3,21,31,4,4,4,4,5,5,49,155.874106045081,106.944194415984,1,5856
Country_d,Product_24,2016-08-01,-70350,-9450,0,0,-37350,-21000,-2550,8,16,3,23,31,5,5,5,4,4,3,50,138.41337191358,95.6422916666668,2,5832
Country_d,Product_24,2016-09-01,-97050,-25200,0,0,-38100,-17700,-16050,9,16,3,22,30,4,4,4,5,5,5,51,149.156934246575,103.63294520548,3,5475
Country_d,Product_24,2016-10-01,-74550,-6600.00000000002,0,0,-41250,-21300,-5400,10,16,4,20,31,4,4,4,4,4,1,52,149.216486280488,102.788704268293,1,5904
Country_d,Product_24,2016-11-01,-96750,-16350,0,0,-53700,-26700,0,11,16,4,21,30,4,4,5,4,4,3,53,153.98850262697,105.112898423818,2,5139
Country_d,Product_24,2016-12-01,-77250,-16200,0,0,-35400,-25650,0,12,16,4,21,31,3,4,4,5,5,5,54,149.510411571025,101.502675211665,3,6378
Country_d,Product_24,2017-01-01,-51150,-9150,0,0,-42000,0,0,1,17,1,22,31,5,5,4,4,4,2,55,146.532602982954,99.4055939275569,1,8448
Country_d,Product_24,2017-02-01,-45150,-8400,0,0,-36750,0,0,2,17,1,20,28,4,4,4,4,4,2,56,165.752403035414,112.605556492412,2,5337
Country_d,Product_24,2017-03-01,-57900,-18150,0,0,-39750,0,0,3,17,1,23,31,4,4,5,5,5,5,57,142.773897347741,98.3837843811395,3,6108
Country_d,Product_24,2017-04-01,-38250,-3600,0,0,-34650,0,0,4,17,2,18,30,3,4,4,4,3,5,58,152.087168209877,106.127025462963,1,5832
Country_d,Product_24,2017-05-01,-41100,-8850,0,0,-32250,0,0,5,17,2,21,31,4,5,5,3,4,3,59,155.642482758621,106.741066810345,2,6960
Country_d,Product_24,2017-06-01,-38850,-3900,0,0,-34950,0,0,6,17,2,20,30,3,4,4,4,5,5,60,144.542024379626,98.5276436656509,3,6891
Country_d,Product_24,2017-07-01,-41250,-8400,0,0,-32850,0,0,7,17,3,21,31,5,4,4,4,4,1,61,142.950148305085,99.5611758474578,1,6372
Country_f,Product_24,2012-10-01,-36000,-36000,0,0,0,0,0,10,12,4,23,31,5,4,4,6,4,1,5,145.996342592593,152.065000000001,1,486
Country_f,Product_24,2012-11-01,-42000,-42000,0,0,0,0,0,11,12,4,20,30,4,4,6,3,3,3,6,145.187222222222,152.065000000001,2,810
Country_f,Product_24,2012-12-01,-48000,-48000,0,0,0,0,0,12,12,4,16,31,3,3,3,5,2,5,7,143.224,148.516833333333,3,810
Country_f,Product_24,2013-01-01,-156000,-16500,0,0,-139500,0,0,1,13,1,19,31,4,4,3,4,4,2,8,139.116742424243,117.884343434344,1,891
Country_f,Product_24,2013-02-01,-142500,-12000,0,0,-130500,0,0,2,13,1,20,28,4,4,5,3,4,2,9,138.673828828829,131.294144144144,2,1498.5
Country_f,Product_24,2013-03-01,-153000,-15000,0,0,-138000,0,0,3,13,1,21,31,4,4,6,3,4,3,10,149.031314553991,173.901502347417,3,1917
Country_f,Product_24,2013-04-01,349500,-12000,0,0,361500,0,0,4,13,2,19,30,3,4,4,3,5,3,11,139.22936965812,142.678344017094,1,2106
Country_f,Product_24,2013-05-01,-127500,-43500,0,0,-84000,0,0,5,13,2,22,31,4,6,4,4,4,3,12,143.76173992674,146.019010989011,2,2457
Country_f,Product_24,2013-06-01,-133500,-123000,0,0,-10500,0,0,6,13,2,20,30,4,4,4,5,3,3,13,137.250695538058,142.066692913386,3,1714.5
Country_f,Product_24,2013-07-01,-48000,-36000,0,0,-12000,0,0,7,13,3,23,31,5,4,4,6,4,1,14,143.471070675105,147.514193037975,1,4266
Country_f,Product_24,2013-08-01,-18450,-8700.00000000002,0,0,-9750,0,0,8,13,3,12,31,2,2,4,2,2,3,15,138.172218875502,140.457730923695,2,2241
Country_f,Product_24,2013-09-01,-82800,-70500,0,0,-12300,0,0,9,13,3,21,30,4,4,4,6,3,4,16,148.507076788831,151.329886561955,3,2578.5
Country_f,Product_24,2013-10-01,-84750,-73950,0,0,-10800,0,0,10,13,4,23,31,4,5,4,4,6,2,17,138.012767857143,145.862339285714,1,3780
Country_f,Product_24,2013-11-01,-142350,-129600,0,0,-12750,0,0,11,13,4,20,30,4,4,6,3,3,3,18,156.728434004475,152.63711409396,2,2011.5
Country_f,Product_24,2013-12-01,-114600,-99000,0,0,-15600,0,0,12,13,4,18,31,4,3,3,5,3,1,19,128.610406746032,144.335545634921,3,2268
Country_f,Product_24,2014-01-01,-7500,-3150,0,0,-4350,0,0,1,14,1,18,31,3,4,4,3,4,3,20,142.61619047619,149.612350230415,1,2929.5
Country_f,Product_24,2014-02-01,-29100,-25950,0,0,-3150,0,0,2,14,1,20,28,4,4,4,5,3,3,21,136.808449074074,142.208981481482,2,2916
Country_f,Product_24,2014-03-01,-18150,-14250,0,0,-3900,0,0,3,14,1,21,31,4,4,4,6,3,4,22,144.857310298103,150.33418699187,3,3321
Country_f,Product_24,2014-04-01,-34800,-30000,0,0,-4800,0,0,4,14,2,19,30,3,4,4,4,4,1,23,143.780948991696,148.655729537367,1,3793.5
Country_f,Product_24,2014-05-01,-283650,-282300,0,0,-1350,0,0,5,14,2,21,31,4,4,6,3,4,3,24,159.020167310168,151.654015444016,2,3496.5
Country_f,Product_24,2014-06-01,-111300,-33450,0,0,-77850,0,0,6,14,2,20,30,3,4,4,4,5,4,25,148.156117318436,149.091675977654,3,2416.5
Country_f,Product_24,2014-07-01,-90450,-26400,0,0,-64050,0,0,7,14,3,21,31,4,5,4,4,4,2,26,149.192603686636,151.083940092167,1,5859
Country_f,Product_24,2014-08-01,-57750,-9299.99999999999,0,0,-48450,0,0,8,14,3,16,31,3,3,3,4,3,3,27,135.33969273743,145.523687150838,2,2416.5
Country_f,Product_24,2014-09-01,-80550,-12150,0,0,-68400,0,0,9,14,3,22,30,5,5,4,4,4,2,28,143.835152905199,144.629159021407,3,2943
Country_f,Product_24,2014-10-01,-147300,-63750,0,0,-83550,0,0,10,14,4,23,31,6,4,5,4,4,3,29,148.431487179487,137.151863247863,1,2632.5
Country_f,Product_24,2014-11-01,-90450,-13200,0,0,-77250,0,0,11,14,4,20,30,4,4,4,5,3,3,30,146.898762376238,125.076427392739,2,2727
Country_f,Product_24,2014-12-01,-81150,-16200,0,0,-61350,0,-3600,12,14,4,19,31,4,4,3,5,3,1,31,132.296228070175,124.179315789474,3,2565
Country_f,Product_24,2015-01-01,-109500,-38100,0,0,-71400,0,0,1,15,1,16,31,3,3,4,3,3,3,32,152.369981617647,130.865600490196,1,3672
Country_f,Product_24,2015-02-01,-111750,-44250,0,0,-67500,0,0,2,15,1,18,28,4,4,4,3,3,3,33,140.473309523809,126.107043650794,2,5670
Country_f,Product_24,2015-03-01,-195450,-135000,0,0,-60450,0,0,3,15,1,20,31,4,4,4,4,4,5,34,146.229117647059,92.6324673202614,3,4131
Country_f,Product_24,2015-04-01,-171300,-99750,0,0,-67950,0,-3600,4,15,2,19,30,3,4,4,4,4,2,35,143.793949004975,115.032077114428,1,3618
Country_f,Product_24,2015-05-01,-199050,-118500,0,0,-77400,0,-3150,5,15,2,18,31,4,4,4,3,3,3,36,137.639153491436,106.308837285902,2,6831
Country_f,Product_24,2015-06-01,-123300,-36750,0,0,-86550,0,0,6,15,2,19,30,4,3,4,4,4,5,37,155.153818493151,124.032631278539,3,3942
Country_f,Product_24,2015-07-01,-187350,-109950,0,0,-74400,0,-3000,7,15,3,21,31,4,4,5,4,4,3,38,153.941184684684,200.136108108108,1,4995
Country_f,Product_24,2015-08-01,-58500,-3150.00000000003,0,0,-55350,0,0,8,15,3,14,31,3,3,3,3,2,4,39,143.16561827957,123.889086021505,2,1674
Country_f,Product_24,2015-09-01,-179700,-113100,0,0,-66600,0,0,9,15,3,20,30,4,4,4,4,4,1,40,156.758348694317,134.989112903226,3,5859
Country_f,Product_24,2015-10-01,-180000,-97800,0,0,-82200,0,0,10,15,4,20,31,4,4,4,4,4,3,41,129.794501915709,113.360335249042,1,2349
Country_f,Product_24,2015-11-01,-93900.0000000001,-14550.0000000001,0,0,-79350,0,0,11,15,4,19,30,4,4,4,4,3,4,42,153.156261904762,136.366349206349,2,2835
Country_f,Product_24,2015-12-01,-216600,-140400,0,0,-76200,0,0,12,15,4,18,31,4,4,4,3,3,2,43,144.94066252588,128.502199792961,3,4347
Country_f,Product_24,2016-01-01,-204150,-70950,0,0,-104700,-28500,0,1,16,1,17,31,4,4,3,3,3,3,44,154.817675983437,128.363530020704,1,4347
Country_f,Product_24,2016-02-01,-223200,-98700,0,0,-102150,-22350,0,2,16,1,19,29,4,4,4,4,3,4,45,158.983705128206,128.941493589744,2,3510
Country_f,Product_24,2016-03-01,-252150,-53700,0,0,-153600,-44850,0,3,16,1,20,31,3,5,4,4,4,2,46,161.553679337232,127.3738791423,3,4617
Country_f,Product_24,2016-04-01,-189750,-42150,0,0,-118650,-28950,0,4,16,2,18,30,3,4,4,3,4,3,47,157.192703962704,106.580635198135,1,3861
Country_f,Product_24,2016-05-01,-389250,-258300,0,0,-114750,-16200,0,5,16,2,20,31,4,4,4,4,4,5,48,159.080196390659,132.092781316348,2,4239
Country_f,Product_24,2016-06-01,-210900,-90000,0,0,-111300,-9599.99999999999,0,6,16,2,18,30,4,4,4,3,3,2,49,161.760353343465,127.021044832827,3,5922
Country_f,Product_24,2016-07-01,-200850,-74400,0,0,-113850,-12600,0,7,16,3,19,31,4,4,4,3,4,3,50,148.048733926805,107.166782888229,1,9099
Country_f,Product_24,2016-08-01,-85500,-9449.99999999995,0,0,-69900,-6149.99999999999,0,8,16,3,15,31,3,3,3,3,3,1,51,137.395816912972,111.024618226601,2,5481
Country_f,Product_24,2016-09-01,-102000,-899.99999999997,0,0,-96750,-4350.00000000001,0,9,16,3,20,30,4,4,4,4,4,3,52,137.70203497776,109.658191467853,3,7419
Country_f,Product_24,2016-10-01,-270600,-147750,0,0,-111900,-7349.99999999999,-3600,10,16,4,19,31,4,4,4,4,3,4,53,143.49886948888,110.341992781896,1,7689
Country_f,Product_24,2016-11-01,-269100,-118800,0,0,-122400,-10350,-17550,11,16,4,19,30,4,3,4,4,4,1,54,136.396228092138,108.038145968953,2,11982
Country_f,Product_24,2016-12-01,-233550,-117600,0,0,-113100,300.000000000005,-3150,12,16,4,17,31,3,4,4,3,3,3,55,128.027114018692,108.247668224299,3,8025
Country_f,Product_24,2017-01-01,-145350,-13050,0,-2100,-129000,-1200,0,1,17,1,18,31,3,4,4,4,3,5,56,138.423124542125,107.872038461538,1,12285
Country_f,Product_24,2017-02-01,-160950,-18600,0,-3450,-134100,-4800,0,2,17,1,18,28,3,3,4,4,4,5,57,137.657102657634,106.550700234497,2,11514
Country_f,Product_24,2017-03-01,-176700,-7950,0,1200,-136200,-23400,-10350,3,17,1,21,31,4,4,5,4,4,3,58,135.51222953904,100.304601364064,3,12756
Country_f,Product_24,2017-04-01,-298050,-133200,0,-3750,-126300,-24600,-10200,4,17,2,16,30,3,3,4,3,3,3,59,139.435068959497,104.036794692738,1,8592
Country_f,Product_24,2017-05-01,-303900,-137550,0,-3600,-124650,-34500,-3600,5,17,2,20,31,4,4,4,4,4,1,60,131.993231602967,96.2508171705647,2,15777
Country_f,Product_24,2017-06-01,-340950,-196350,0,-750,-109800,-30900,-3150,6,17,2,19,30,4,4,4,4,3,3,61,137.362457171096,105.549318581155,3,13659
Country_f,Product_24,2017-07-01,-278700,-106200,0,-11700,-127500,-33300,0,7,17,3,19,31,4,4,4,4,3,4,62,132.619938299406,105.63758376869,1,16653
Country_g,Product_24,2016-11-01,-8550000,-8550000,0,0,0,0,0,11,16,4,20,30,4,5,4,3,4,3,-1,11242.3285714286,10666.425,2,420
Country_g,Product_24,2016-12-01,-17250000,-17250000,0,0,0,0,0,12,16,4,19,31,4,4,4,4,3,3,0,11167.0778571429,10595.03,3,3150
Country_g,Product_24,2017-01-01,-6e+05,-6e+05,0,0,0,0,0,1,17,1,21,31,4,5,4,4,4,2,1,11157.5607142857,10586,1,1890
Country_g,Product_24,2017-02-01,-1500000,-1500000,0,0,0,0,0,2,17,1,20,28,4,4,4,4,4,2,2,11084.54,10516.72125,2,3600
Country_g,Product_24,2017-03-01,-1950000,-1950000,0,0,0,0,0,3,17,1,22,31,3,4,5,5,5,5,3,11126.28525,10556.32725,3,3000
Country_g,Product_24,2017-04-01,-1950000,-1950000,0,0,0,0,0,4,17,2,20,30,4,4,4,4,4,5,4,11225.3590206186,10650.3231958763,1,2910
Country_g,Product_24,2017-05-01,-9e+05,-750000,0,-150000,0,0,0,5,17,2,23,31,5,5,5,4,4,3,5,11147.3855263158,10576.3460526316,2,3420
Country_g,Product_24,2017-06-01,-450000,-450000,0,0,0,0,0,6,17,2,22,30,4,4,4,5,5,5,6,11095.3478971963,10526.9761682243,3,3210
Country_g,Product_24,2017-07-01,-150000,-150000,0,0,0,0,0,7,17,3,20,31,4,4,4,4,4,1,7,11160.218129771,10588.520610687,1,3930
Country_h,Product_24,2014-10-01,-7500,0,0,0,-6000,-1500,0,10,14,4,23,31,4,4,5,5,5,5,-23,104.805555555556,104.805555555556,1,162
Country_h,Product_24,2014-11-01,-9000,0,0,0,-7500,-1500,0,11,14,4,20,30,4,4,4,4,4,5,-22,104.805555555556,104.805555555556,2,81
Country_h,Product_24,2014-12-01,-10500,-4500,0,0,-3000,-3000,0,12,14,4,19,31,5,5,3,3,3,2,-21,120.05,120.05,3,270
Country_h,Product_24,2015-01-01,-9000,0,0,0,-7500,-1500,0,1,15,1,19,31,4,3,4,4,4,5,-20,120.05,120.05,1,135
Country_h,Product_24,2015-02-01,-13500,0,0,0,-10500,-3000,0,2,15,1,20,28,4,4,4,4,4,5,-19,126.583333333333,126.583333333333,2,189
Country_h,Product_24,2015-03-01,-10500,0,0,0,-7500,-3000,0,3,15,1,22,31,5,5,4,4,4,2,-18,134.121794871795,134.121794871795,3,351
Country_h,Product_24,2015-04-01,-7500,0,0,0,-6000,-1500,0,4,15,2,19,30,3,4,5,4,3,4,-17,142.916666666667,142.916666666667,1,54
Country_h,Product_24,2015-05-01,-8250,0,0,0,-5550,-2700,0,5,15,2,20,31,4,4,4,4,4,5,-16,142.916666666667,142.916666666667,2,108
Country_h,Product_24,2015-06-01,-10800,0,0,0,-7950,-2850,0,6,15,2,20,30,4,5,3,4,4,2,-15,142.916666666667,142.916666666667,3,216
Country_h,Product_24,2015-07-01,-2250,0,0,0,0,-2250,0,7,15,3,23,31,4,4,5,5,5,5,-14,142.916666666667,142.916666666667,1,162
Country_h,Product_24,2015-08-01,-2400,0,0,0,0,-2400,0,8,15,3,21,31,5,4,4,4,4,1,-13,126.583333333333,126.583333333333,2,189
Country_h,Product_24,2015-09-01,-2850,0,0,0,0,-2850,0,9,15,3,20,30,4,5,5,3,3,3,-12,,,3,0
Country_h,Product_24,2015-10-01,-1800,0,0,0,0,-1800,0,10,15,4,21,31,3,4,4,5,5,5,-11,142.916666666667,142.916666666667,1,324
Country_h,Product_24,2015-11-01,-2400,0,0,0,0,-2400,0,11,15,4,21,30,5,4,4,4,4,1,-10,142.916666666667,142.916666666667,2,54
Country_h,Product_24,2015-12-01,-24450,-21000,0,0,0,-3450,0,12,15,4,19,31,4,4,5,3,3,3,-9,142.916666666667,142.916666666667,3,54
Country_h,Product_24,2016-01-01,-11550,-5400,0,0,0,-6150,0,1,16,1,19,31,4,4,3,4,4,5,-8,126.583333333333,126.583333333333,1,189
Country_h,Product_24,2016-02-01,-6900,0,0,-150,0,-6750,0,2,16,1,20,29,5,4,4,4,3,1,-7,142.916666666667,142.916666666667,2,108
